order_id,product,rating,amount,date,review
135256,فندق إيلاف بكة,1,غرفة توأم,أقمت ليلتين,ضعيف جداً. الفندق گ منشأه جيد لانه جديد او مجدد ويوجد فيه مواقف خاصه للسيارات لكن عددها غير كافي ، بأذن الله لن اعود السكن في هذا الفندق والله ع ما اقول شهيد. ادارة الفندق أسوء ادارة فندقيه تعاملت معها ، والفندق لايوجد فيه مغسله ملابس وانصح جميع من تحده ضروفه السكن في هذا الفندق عدم طلب غسل ملابسهم لانهم ياخذون ملابسك ويغسلونها في المغاسل اللي في شارع المحبس وفي دبل القيمه ، الاداره سيئه جداً والنظافة رديئه جداً ورائحة الحمام مقرفه موظف الاستقبال / احمد مراد اسلوبه سيء جداً واستفزازي في يوم الاربعاء كان هناك ما يقارب ٨٠ معتمر ولا يوجد الا موظف استقبال واحد وحامل حقائب واحد  ، اخيراً اذا لم يتم تغيير ادارة الفندق وزياده عدد موظفين خدمة الغرف سوف ينزل مستوى تقييم الفندق الى اسفل  السافلين
175577,منتجع هيلتون رأس الخيمة وسبا,4,غرفة كينغ,أقمت ليلة واحدة,"“إقامه ممتازة وموقع الفندق رائع”. موقع الفندق رائع وخدماته ممتازة جدا"" وطاقم العمل مرح وتنوع أطباق الطعام في الافطار .. انصح بزيارته. السبا كان سيء جدا"" والمكان غير نظيف وعدم خبرة العمال به"
174297,فندق هيلتون دبي الممشى,5,-,أقمت 6 ليالي,“موقع ممتاز جدا”. الموقعحجم الغرفة ونظافتها ومستواهاقلتلهم انها السنوية حقت زواجنا فدلعونا بتورته وورود وحركتاتسعرها لان كان معمول عليها خصم ٦٠ بالمئة ف٦ ليالي طلعت عليا ب٣٥٠٠ ريالالشاطيء الخاص. الويفاي
180017,هوليداي ان داون تاون,5,غرفة قياسية مزدوجة,أقمت 3 ليالي,“ممتازه”. كل شيئ. لا شيئ
94691,إيوان عجمان للأجنحة الفندقية,5,-,أقمت ليلة واحدة,“ممتاز جدا كخدمة وسعرا والقرب ”. قريب من كل شيئ . لا يوجد
75399,سنترو الشارقة - باي روتانا,4,غرفة توأم كلاسيكية,أقمت ليلتين,“فندق جميل وموقع جميل”. . رائحة الطعام في شتى ارجاء المرافق
56492,فندق اوريس بلازا,4,-,أقمت 3 ليالي,رائع. كل شي جيد. 
87521,فندق سيتي ماكس بر دبي,2,غرفة قياسية مزدوجة,أقمت ليلة واحدة,“انصح  ما احد يحجز به”. . ازعاج الخارج يحتاج للنظافة ضيق الغرفة ضيق الموقف
58131,فندق أيلا بوادي,2,غرفة كلاسيكية كينغ,أقمت ليلة واحدة,ضعيف. . سخان الماء لم يكن يعمل و كان الماء بارد
245184,مركيور جراند جبل حفيت,4,غرفة ديلوكس توأم,أقمت ليلة واحدة,جيد. . لا يوجد وأي فاي
310178,فندق رامادا شيلسي البرشاء,4,غرفة مزدوجة,أقمت ليلة واحدة,جيد. الموقعالقيمة مقابل المال. السرير جدا سييسمح بدخول ...
408320,فندق بولمان زمزم مكة,2,-,أقمت ليلة واحدة,“غير ممتعه”. الموقع فقط. طاقم العمل استلمت غرف غير التي قمت بحجرها راءحه الغرف
2025,أبراج الاحسان,2,غرفة ديلوكس كينغ,أقمت ليلة واحدة,“ضعيف مستوى الخدمات”. سهولة الوصول والمواقف. لايوجد شبكة للسداد لايوجد خدمة توصيل للشنط لايوجد مستلزمات كافية بالغرفة مثل الأحذية أو فرشاة الأسنان.جهاز الكمبيوتر في اللوبي غير متاح بسبب عدم وجود الرقم السري مع موظف الاستقبال كم ذكر.
297143,بريمير ان الشارقة,5,غرفة توأم - لغير المدخنين,أقمت 5 ليالي,“الرحلة ممتعة”. الفندق مريح جدا وهادئ. قلة مواقف السيارات وارتفاع السرير عن الأرض
162179,فندق جراند اكسلسيور الشارقة,5,غرفة تنفيذية توأم,أقمت ليلة واحدة,“اشجع اصدقائي للاقامه فيه”. موظفين الاستقبال ممتازين ومتعاونين. 
137348,فندق جراند الإمارات للشقق الفندقية,1,-,أقمت 6 ليالي,“اسواء مكان ممكن تشاهده في دبي”. لاشي اعجبني. تعامل موظفين الاستقبال ساعتين انتظر تسليم غرفتي واذا اتصلت بالاستقبال لارسال ملابس للمغسله تنتظر ساعات ولا ياتيك احد الاثاث مستهلك وله رائحه كريهه فندق لا تصدق انه موجود على شارع الشيخ زايد نصيحه اخ لايغرك السعر المنخفض ابتعد ولاتفكر بالسكن فيه
313554,رامادا داون تاون دبي,4,-,أقمت 5 ليالي,جيد. الموقعو المسبح. 
302629,"فندق راديسون بلو, خور ديرة دبي",2,غرفة قياسية مطلة على الخور,أقمت ليلتين,“يتميز بالجودة العاليه”. مكان جميل. 
221987,منتجع وسبا لو رويال مريديان بيتش دبي,2,غرفة النادي الملكي مطلة على البحر,أقمت 4 ليالي,“لا انصح بغرفة النادي”. الشاطئ الى حد. بكل امانه انصدمت بالمطعم ولا انص اطلاقا بغرفة النادي لان الفطور دون المستوى طبعا يوجد تركيز على لحم الخنزير ومع ذلك نفس الاصناف مكرره لاربع ايام فترة وجودي-سناك المساء اخجل ان اقول رائحته كريهه وبطلت انا وابنائي الذهاب اليه-بإختصار التقدير والاحترام واضح لصاحب الشعر الاشقر والعيون الزرقاء
342027,اجنحة رواق 4 - الفلاح,4,غرفة قياسية مزدوجة,أقمت ليلتين,جيد. . اتمنى وضع بلاك اوت تحت الستائر علشان الشمس
188624,حياة ريجنسي دبي - المنطقة التراثية,2,غرفة مع سرير بحجم كينغ أو سريرين توأميين,أقمت ليلة واحدة,ضعيف. . وصلت الساعة الثانية ظهرا وستلمت الغرفة الساعة الرابعة ظهراثانيا المسبح سيء جدا وهناك الكثير من الطلاء يليق في اليدثالثا  انا عند الحجز طلبت سرير لطفلتي وخرجت من الفندق ولم احصل علئ السرير بحجة أن الأسرة نفذترابعا عند الحجز قالو لي أن هناك منطقة للعب الأطفال وهذه كذبة كبيرةخامسا عند الحجز قالو أن الغرفة واسعة وتظح بعد ذلك أن الغرفة صغيرة جدا جدا
203057,هيلتون جدة,2,-,أقمت ليلة واحدة,“هيلتون جده غير مُرضي”. النظافه فقط. * القيمه غاليه جداً* المطعم غير جيد * تاخير النزيل وقت الوصول غير مرغوب فيه اطلاقاً
240607,فندق مودة الصفوة,4,غرفة مزدوجة,أقمت ليلة واحدة,"“ممتعه بجوار الحرم”. الموقع ممتاز جدا"" القيمه مقابل المال. عدم وجود مواقف كافيه النظافه شبه معدومه في الغرف المستوى العام للاثاث غير مرضى خدمات الغرف لاتوجد"
161694,فندق جراند أكسلسيور البرشاء,4,غرفة سوبيريور مزدوجة,أقمت ليلتين,“جيد”. النظافة وحسن التعامل وقربه من الخدمات وبالاخص الامارات مول. النيت كلوب
284006,Orchid Al Mansour Hotel,2,غرفة مزدوجة أو توأم,أقمت 3 ليالي,“مقبول”. الموقع. خدمة الغرف سيئةرائحة منبعثة من دورة المياه نتنهلايوجد قنوات تلفزة سوى 4 قنواتالتكييف سيئ
216190,لي ميريديان الهدى,4,غرفة قياسية كوين,أقمت ليلة واحدة,رائع. الموقع. 
188601,حياة ريجنسي دبي - المنطقة التراثية,5,غرفة مع سرير بحجم كينغ أو سريرين توأميين,أقمت ليلة واحدة,استثنائي. سهوله التسجيل وخاصه موظفه الاستقبالI thank the receptionist forgot the name but Turkish nationality. 
175701,منتجع هيلتون رأس الخيمة وسبا,1,غرفة كينغ,أقمت ليلتين,“لايستحق الفندق القيمه وذلك لعدم وجود نظافة في الغرف والجاكوزي قديم ووسخ ولا يعمل بصورة صحيحه”. لاشيء يستحق للاقامه في الفندق. لكي يستجيب طاقم النظافه لك يأخذ 4 ساعات .. وبعد ذلك اكتشف انه رتب السرير فقط .... مخجل والله ذلك على فندق كبير مثل هذا ... باقي الغرفه والحمام لم يتم الاطلاع عليما من طاقم النظافه... الجاكوزي قديم والعامل الموجود هناك لم يهتم ويمسح الطين الملاصق به من الداخل .. كما انه لايعمل بصورة صحيحه ... احسست اني داخل في ترعه مش جاكوزي
